"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"E01A2.1",3.03918353900558,5.7422770136422e-88,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"E01A2.1",3.03918353900558,5.7422770136422e-88,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"B0041.6",2.48505782930673,1.59241113787334e-12,"argk-2: Treated vs Untreated","cel00790","Folate biosynthesis"
"B0041.6",2.48505782930673,1.59241113787334e-12,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0041.6",2.48505782930673,1.59241113787334e-12,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"M04F3.1",1.04083426834101,1.35813784565491e-07,"argk-2: Treated vs Untreated","cel03030","DNA replication"
"M04F3.1",1.04083426834101,1.35813784565491e-07,"argk-2: Treated vs Untreated","cel03420","Nucleotide excision repair"
"M04F3.1",1.04083426834101,1.35813784565491e-07,"argk-2: Treated vs Untreated","cel03430","Mismatch repair"
"M04F3.1",1.04083426834101,1.35813784565491e-07,"argk-2: Treated vs Untreated","cel03440","Homologous recombination"
"M04F3.1",1.04083426834101,1.35813784565491e-07,"argk-2: Treated vs Untreated","cel03460","Fanconi anemia pathway"
"F57C9.1",2.75539014085384,1.52504457998144e-32,"argk-2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F57C9.1",2.75539014085384,1.52504457998144e-32,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F57C9.1",2.75539014085384,1.52504457998144e-32,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"T10B11.5",-1.89383101625111,1.38790247223674e-06,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"C30F12.6",1.91465691478499,2.01108990401828e-09,"argk-2: Treated vs Untreated","cel04080","Neuroactive ligand-receptor interaction"
"C30F12.6",1.91465691478499,2.01108990401828e-09,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"F22D6.3",1.46893966031669,3.64194203038878e-20,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"D2030.5",1.26559284371682,2.69166741405327e-22,"argk-2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"D2030.5",1.26559284371682,2.69166741405327e-22,"argk-2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"D2030.5",1.26559284371682,2.69166741405327e-22,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"D2030.5",1.26559284371682,2.69166741405327e-22,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"D2030.5",1.26559284371682,2.69166741405327e-22,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"T23G11.7",1.1959256373622,2.16454913010806e-08,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"T02E1.5",-1.49908231496394,1.04871191959564e-16,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"T02E1.5",-1.49908231496394,1.04871191959564e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"T02E1.5",-1.49908231496394,1.04871191959564e-16,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"ZK265.1",-2.0797448554715,0.000361174840991503,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"DY3.6",1.01530324393093,0.00332693466947314,"argk-2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"F32H2.5",2.86659706210873,1.65740907949628e-40,"argk-2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F32H2.5",2.86659706210873,1.65740907949628e-40,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H2.5",2.86659706210873,1.65740907949628e-40,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F26H9.5",2.44356987023505,2.50684535732835e-54,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12C8.1",2.62741688264664,0.000273625575882241,"argk-2: Treated vs Untreated","cel03040","Spliceosome"
"C12C8.1",2.62741688264664,0.000273625575882241,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C12C8.1",2.62741688264664,0.000273625575882241,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"C12C8.1",2.62741688264664,0.000273625575882241,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F25H2.1",2.27401374152723,3.30231900916949e-33,"argk-2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"B0205.11",1.16111009659087,3.99509023074101e-17,"argk-2: Treated vs Untreated","cel03010","Ribosome"
"K11D2.2",-2.44274679462725,1.05065915876734e-31,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"K11D2.2",-2.44274679462725,1.05065915876734e-31,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11D2.2",-2.44274679462725,1.05065915876734e-31,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F08A8.3",-1.16077803487554,0.0132631774240526,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F08A8.4",-2.47388682997368,6.71727789519871e-10,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"C01A2.4",2.73085550843639,1.56208108921447e-23,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"Y87G2A.5",1.51012260377299,4.60526502772667e-06,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"Y105E8B.5",-1.03316280050046,0.000267695401291399,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"Y105E8B.5",-1.03316280050046,0.000267695401291399,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"Y105E8B.5",-1.03316280050046,0.000267695401291399,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y105E8B.5",-1.03316280050046,0.000267695401291399,"argk-2: Treated vs Untreated","cel01232","Nucleotide metabolism"
"Y54E5A.1",-1.07280827893141,0.000140728077721347,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"Y54E5A.1",-1.07280827893141,0.000140728077721347,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F39B2.10",1.06073890995049,1.14923176971156e-08,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"ZK909.3",1.02081204207563,1.53879607703332e-07,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"ZK909.3",1.02081204207563,1.53879607703332e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C33C12.3",-1.38901919402508,2.60002630153275e-09,"argk-2: Treated vs Untreated","cel00511","Other glycan degradation"
"C33C12.3",-1.38901919402508,2.60002630153275e-09,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"C33C12.3",-1.38901919402508,2.60002630153275e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C33C12.3",-1.38901919402508,2.60002630153275e-09,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C33C12.3",-1.38901919402508,2.60002630153275e-09,"argk-2: Treated vs Untreated","cel04382","Cornified envelope formation"
"R11F4.1",1.01407335280729,0.000435959329821707,"argk-2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"R11F4.1",1.01407335280729,0.000435959329821707,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0286.3",-1.37301654081074,1.97548499553174e-12,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"B0286.3",-1.37301654081074,1.97548499553174e-12,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK430.3",2.17459187390729,0.00342728861109941,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"ZK430.3",2.17459187390729,0.00342728861109941,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F11G11.2",2.09398033580999,2.45558372093682e-16,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F11G11.2",2.09398033580999,2.45558372093682e-16,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F11G11.2",2.09398033580999,2.45558372093682e-16,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F11G11.2",2.09398033580999,2.45558372093682e-16,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F11G11.2",2.09398033580999,2.45558372093682e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.2",2.09398033580999,2.45558372093682e-16,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F11G11.1",3.5041990700937,3.45169763959864e-08,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F11G11.1",3.5041990700937,3.45169763959864e-08,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F11G11.1",3.5041990700937,3.45169763959864e-08,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F11G11.1",3.5041990700937,3.45169763959864e-08,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F11G11.1",3.5041990700937,3.45169763959864e-08,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.1",3.5041990700937,3.45169763959864e-08,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"R05F9.5",1.9128606297112,0.0020483092910671,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"R05F9.5",1.9128606297112,0.0020483092910671,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"R05F9.5",1.9128606297112,0.0020483092910671,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"R05F9.5",1.9128606297112,0.0020483092910671,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"R05F9.5",1.9128606297112,0.0020483092910671,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R05F9.5",1.9128606297112,0.0020483092910671,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"ZK546.11",6.46999422942347,1.25528324103532e-49,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"ZK546.11",6.46999422942347,1.25528324103532e-49,"argk-2: Treated vs Untreated","cel00590","Arachidonic acid metabolism"
"ZK546.11",6.46999422942347,1.25528324103532e-49,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZK546.11",6.46999422942347,1.25528324103532e-49,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZK546.11",6.46999422942347,1.25528324103532e-49,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C27A2.4",-1.40257923009264,0.000659075507842274,"argk-2: Treated vs Untreated","cel00740","Riboflavin metabolism"
"C27A2.4",-1.40257923009264,0.000659075507842274,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C27A2.4",-1.40257923009264,0.000659075507842274,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F58A6.1",-1.502860255309,5.15524834887883e-16,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F08B1.2",-1.01183370860102,0.000499043426248728,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"F08B1.2",-1.01183370860102,0.000499043426248728,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08B1.1",1.64133012806836,0.000177598302358537,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"F08B1.1",1.64133012806836,0.000177598302358537,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"C32D5.2",-1.09288412082654,2.21236821762526e-05,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"C32D5.2",-1.09288412082654,2.21236821762526e-05,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"C32D5.9",1.06629102447131,1.15983180300226e-06,"argk-2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"C32D5.9",1.06629102447131,1.15983180300226e-06,"argk-2: Treated vs Untreated","cel04136","Autophagy - other"
"C32D5.9",1.06629102447131,1.15983180300226e-06,"argk-2: Treated vs Untreated","cel04137","Mitophagy - animal"
"C32D5.9",1.06629102447131,1.15983180300226e-06,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"C32D5.9",1.06629102447131,1.15983180300226e-06,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"C56C10.3",1.17207227199881,1.5475603450472e-12,"argk-2: Treated vs Untreated","cel03250","Viral life cycle - HIV-1"
"C56C10.3",1.17207227199881,1.5475603450472e-12,"argk-2: Treated vs Untreated","cel03272","Virion - Hepatitis viruses"
"C56C10.3",1.17207227199881,1.5475603450472e-12,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"C44B7.8",-1.67171913836508,9.03472238917233e-10,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"C44B7.8",-1.67171913836508,9.03472238917233e-10,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"ZK1127.10",2.72731534172763,2.28977778654175e-135,"argk-2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"ZK1127.10",2.72731534172763,2.28977778654175e-135,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"ZK1127.10",2.72731534172763,2.28977778654175e-135,"argk-2: Treated vs Untreated","cel00450","Selenocompound metabolism"
"ZK1127.10",2.72731534172763,2.28977778654175e-135,"argk-2: Treated vs Untreated","cel00670","One carbon pool by folate"
"ZK1127.10",2.72731534172763,2.28977778654175e-135,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK1127.10",2.72731534172763,2.28977778654175e-135,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"T02G5.9",1.03540846302784,1.39086807432386e-10,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F43E2.8",1.72664042951784,1.86468708543463e-42,"argk-2: Treated vs Untreated","cel03060","Protein export"
"F43E2.8",1.72664042951784,1.86468708543463e-42,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F43E2.4",2.52173943342872,6.22952265533876e-45,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"F43E2.4",2.52173943342872,6.22952265533876e-45,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C06A8.1",-1.08374779789327,0.000396097846961612,"argk-2: Treated vs Untreated","cel00670","One carbon pool by folate"
"C06A8.1",-1.08374779789327,0.000396097846961612,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C06A8.1",-1.08374779789327,0.000396097846961612,"argk-2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"DH11.3",-1.90642146364102,3.62462575381898e-06,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"DH11.1",-1.96330514799128,1.05313533068319e-09,"argk-2: Treated vs Untreated","cel00220","Arginine biosynthesis"
"DH11.1",-1.96330514799128,1.05313533068319e-09,"argk-2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"DH11.1",-1.96330514799128,1.05313533068319e-09,"argk-2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
